floor,exterior,hasLift,hasParkingSpace,Price_Category,size,rooms,bathrooms,latitude,longitude,Primary,Tertiary,Upper_Secondary_or_Post_Secondary,Distribucio_P80_20,American_population,Asian_population,European_population,Oceanian_population,price,propertyType_duplex,propertyType_flat,propertyType_occupied flat,propertyType_penthouse,propertyType_studio,district_Eixample,district_Gràcia,district_Horta Guinardó,district_Les Corts,district_Nou Barris,district_Sant Andreu,district_Sant Martí,district_Sants-Montjuïc,district_Sarrià-Sant Gervasi,status_newdevelopment,status_renew
1,True,False,False,0,-0.09859154929577464,-1.5,-1.0,1.4640287505828553,0.03439368307374363,0.3715305569981106,-0.9745782087669506,-0.17060962811784688,-0.6924540026067715,0.2550301810865191,-0.08571428571428572,-0.1883227176220807,0.0,-0.6833333333333333,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9,True,True,True,2,3.2816901408450705,1.0,2.0,0.05821112378965782,-0.9501655066987903,-0.7982478431151957,0.33075456552277743,-0.5592865504255842,0.6540564782130659,-1.1111670020120725,-0.9010989010989011,-0.6816348195329087,0.0,2.303703703703704,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
12,True,True,False,0,0.15492957746478872,0.5,0.0,-1.0898639153777825,-0.6549607884490795,1.5272416773964597,-1.087555187637969,0.7771296880955484,-0.7565713108922759,-0.2655935613682093,0.5769230769230769,-0.10918259023354565,0.0,-0.08333333333333333,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1,True,True,False,0,-0.6056338028169014,-1.0,-1.0,-0.0638100759126364,-0.5023117090193228,-0.7602381991971038,0.4906732891832231,0.0,0.8781698527750968,-0.15492957746478872,-0.1043956043956044,0.8394904458598726,0.0,0.027777777777777776,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
5,True,True,True,2,2.112676056338028,1.0,1.0,0.08672688781161543,-0.6266129985206839,-0.7602381991971038,0.4906732891832231,0.0,0.8781698527750968,-0.15492957746478872,-0.1043956043956044,0.8394904458598726,0.0,2.0277777777777777,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
10,True,True,False,0,0.014084507042253521,0.5,0.0,-0.026870200439553495,-0.3072785553276937,-0.7602381991971038,0.4906732891832231,0.0,0.8781698527750968,-0.15492957746478872,-0.1043956043956044,0.8394904458598726,0.0,0.08333333333333333,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
12,True,True,True,3,6.859154929577465,0.0,3.0,-0.08364856485580761,-0.771086211564369,-0.7602381991971038,0.4906732891832231,0.0,0.8781698527750968,-0.15492957746478872,-0.1043956043956044,0.8394904458598726,0.0,6.935185185185185,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
5,True,True,False,0,0.23943661971830985,0.5,0.0,0.794840231736655,1.2882149956697582,0.8856359826009451,-1.3433203248186694,-0.8837797836398633,-1.052855324179322,-0.41851106639839036,0.3131868131868132,-0.13662420382165605,0.0,-0.16111111111111112,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
5,False,True,False,0,-0.14084507042253522,0.5,-1.0,-0.9642837487299729,-0.5240811124921995,0.449635702683889,-0.4773375906654051,-0.2814280482741495,-0.12987632990815706,-0.9673038229376257,-0.6494505494505495,-1.0318471337579618,0.0,-0.3333333333333333,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
5,True,True,False,0,-0.23943661971830985,-0.5,0.0,-0.8215251457528008,-1.3505466283151668,0.5448588927991338,-0.6514262555187638,0.07817325664837081,-0.2584341183959264,-0.056841046277665994,-0.004395604395604396,-0.4148089171974522,0.0,-0.2638888888888889,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
5,True,True,False,0,-0.16901408450704225,-1.0,-1.0,-0.0054246728137036185,0.3915979735338891,-0.5548503364529352,0.5804483519829491,-0.5905855541162061,0.5985041374920428,0.5176056338028169,0.5648351648351648,0.5342887473460722,2.2,-0.018518518518518517,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,False,True,False,0,-0.5492957746478874,-1.0,-1.0,-0.053294612751515126,-0.993734228999039,-0.7982478431151957,0.33075456552277743,-0.5592865504255842,0.6540564782130659,-1.1111670020120725,-0.9010989010989011,-0.6816348195329087,0.0,-0.25925925925925924,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
5,True,True,False,1,0.4788732394366197,0.0,0.0,0.14855017959929942,-0.2183491809923777,-0.3670259150402625,0.08265843451066991,-1.0069610114211303,0.03640639366291731,0.7092555331991952,0.36923076923076925,0.8369426751592357,2.8,0.3611111111111111,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10,True,True,False,1,0.3380281690140845,0.0,0.0,-0.45599355716946194,-1.0020596721576136,-0.4449285659038926,-0.20744047619047618,-0.7752849755190953,-0.24063380922069694,0.0,0.31758241758241756,0.7082271762208068,0.0,0.4351851851851852,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,True,True,False,0,-0.7183098591549296,-1.0,-1.0,-0.5487028115842001,0.43690178639539806,2.6114704239392927,0.5790194996320825,3.625517060193372,0.9747683711719365,0.16398390342052313,6.0406593406593405,-0.8201698513800425,1.2,-0.43148148148148147,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,True,True,False,0,-0.7183098591549296,-0.5,-1.0,-0.6911201940190848,-0.09793688757659143,0.029560194137210973,0.025829539183223067,0.16575555644932055,0.21074687035858197,0.1443661971830986,1.6736263736263737,0.214171974522293,0.0,-0.28703703703703703,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,True,True,False,2,1.056338028169014,-0.5,0.0,-0.676506415313424,0.3769573990394287,1.9485602318891824,-0.2302250867234311,0.7007448852079253,0.0898805734897394,0.5885311871227364,11.489010989010989,0.0,0.0,1.9351851851851851,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,True,True,False,1,0.5492957746478874,0.0,1.0,1.0821919567349425,0.1623655865727958,-0.18041247251472314,-0.5688111005991799,-0.30287677475601515,-0.7100345548786031,-1.216297786720322,-1.1747252747252748,-1.003927813163482,0.0,0.3962962962962963,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,True,True,False,0,-0.5070422535211268,-0.5,-1.0,-0.13499308386342126,-1.1116635479909427,-0.5973637752339702,0.3312543115342165,-0.5974616275303816,0.5030235518777848,-0.9094567404426559,-0.7274725274725274,-0.26130573248407646,0.0,-0.29074074074074074,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
5,True,True,False,1,0.18309859154929578,0.5,1.0,-0.40044432051280865,-0.009163073084696268,-0.4467309923427953,0.6565705128205132,0.4407134495744158,0.5527224208000782,0.8335010060362174,0.6648351648351648,0.4255307855626327,1.0,0.7803962962962963,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,True,False,False,0,-0.4788732394366197,-0.5,-1.0,-0.8923449189330325,-0.916163714769051,0.5448588927991338,-0.6514262555187638,0.07817325664837081,-0.2584341183959264,-0.056841046277665994,-0.004395604395604396,-0.4148089171974522,0.0,-0.362962962962963,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
7,True,True,False,0,-0.49295774647887325,-1.0,-1.0,-0.9126383685992538,-0.17536979117585835,0.7038679518910976,-0.4753690673289184,-0.14156447767365363,0.09537449607468637,0.4396378269617706,2.9318681318681317,0.11953290870488323,1.4,-0.3983333333333333,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
4,True,True,True,1,1.323943661971831,1.0,2.0,-0.013162674141861876,-0.5056652202592677,-0.7602381991971038,0.4906732891832231,0.0,0.8781698527750968,-0.15492957746478872,-0.1043956043956044,0.8394904458598726,0.0,0.5648148148148148,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
5,True,True,False,0,-0.5774647887323944,-1.0,-1.0,0.07724242435361925,-0.4470490746432868,-0.7602381991971038,0.4906732891832231,0.0,0.8781698527750968,-0.15492957746478872,-0.1043956043956044,0.8394904458598726,0.0,-0.14814814814814814,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2,True,False,False,0,1.1126760563380282,0.5,1.0,1.4208221580552647,0.7415806974166601,0.300287983087117,-0.7959999575479708,0.15318364665646395,-1.0210750950725493,0.025150905432595575,-0.10989010989010989,1.342940552016985,0.0,0.17592592592592593,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
10,True,True,False,0,-1.0422535211267605,-1.5,-1.0,-0.9423612461525467,-0.5254183288385378,0.3840273803078352,-0.3244964128035319,0.03360012192824478,0.28150859325270505,-0.6483903420523138,-0.13516483516483516,-0.7940021231422505,0.0,-0.6037037037037037,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
1,True,False,False,0,-0.4507042253521127,0.0,-1.0,1.0074242985719848,-0.15691500898208144,0.937059148215077,-1.3274426801123822,-0.7094276357986402,-0.763974885712632,0.46579476861167,-0.16153846153846155,-0.037101910828025476,0.0,-0.5018518518518519,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
7,True,True,False,1,0.5070422535211268,0.0,0.0,-0.5866039750361768,0.07293363428180419,1.9485602318891824,-0.2302250867234311,0.7007448852079253,0.0898805734897394,0.5885311871227364,11.489010989010989,0.0,0.0,0.5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,True,True,False,2,1.676056338028169,0.5,1.0,-0.22607328536695454,0.1480780132614812,-0.5548503364529352,0.5804483519829491,-0.5905855541162061,0.5985041374920428,0.5176056338028169,0.5648351648351648,0.5342887473460722,2.2,2.1203703703703702,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,True,True,False,0,-0.15492957746478872,-1.0,-1.0,0.015870424250854206,0.9687130264915386,0.19854212321997897,0.1849797645327447,0.9167216449211508,-0.29689157649055853,-0.8174044265593562,-0.5230769230769231,-0.7321125265392782,0.0,-0.25,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
7,True,False,False,0,-0.4647887323943662,0.0,-1.0,0.7956987866491797,0.4740716143671529,0.0,-0.492737306843267,0.5054184827130733,-0.19844048376830115,0.3646881287726358,-0.33516483516483514,0.2552016985138004,0.0,-0.4166666666666667,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
17,True,True,False,0,0.18309859154929578,-0.5,0.0,-0.6069964887308966,0.3171147238887673,2.6114704239392927,0.5790194996320825,3.625517060193372,0.9747683711719365,0.16398390342052313,6.0406593406593405,-0.8201698513800425,1.2,0.12037037037037036,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,True,True,False,0,0.028169014084507043,0.0,0.0,0.04945679891089912,0.5675600887289488,-0.01946380230489588,0.2039390176600443,0.9579061787561213,-0.05076384468491463,0.6016096579476862,1.3274725274725274,-0.02813163481953291,0.0,-0.027777777777777776,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,True,False,False,0,-0.4084507042253521,0.0,-1.0,0.8086027936057927,1.5414335138724922,2.409474050583959,-1.1442127271183562,0.7518231024387776,-0.4767541497331447,0.0925553319919517,3.6054945054945056,-0.47956475583864117,0.0,-0.6083333333333333,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
7,True,True,False,1,0.4084507042253521,0.5,0.0,0.23173828017499054,0.01988473613909987,-0.3332902776703535,-0.11980684326710801,-0.3015898511671032,-0.46425843411839607,-0.04124748490945674,0.027472527472527472,0.16353503184713375,0.0,0.3611111111111111,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,True,True,False,0,-0.9295774647887324,-1.5,-1.0,0.3632182600688842,0.1973904836265861,-0.3332902776703535,-0.11980684326710801,-0.3015898511671032,-0.46425843411839607,-0.04124748490945674,0.027472527472527472,0.16353503184713375,0.0,-0.5740740740740741,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,True,True,True,2,3.1690140845070425,1.0,3.0,-0.05035571324286658,-0.7752743611949899,-0.7602381991971038,0.4906732891832231,0.0,0.8781698527750968,-0.15492957746478872,-0.1043956043956044,0.8394904458598726,0.0,1.9166666666666667,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
5,True,True,False,0,0.23943661971830985,0.5,0.0,0.7819398938181732,1.3420087861396128,0.8856359826009451,-1.3433203248186694,-0.8837797836398633,-1.052855324179322,-0.41851106639839036,0.3131868131868132,-0.13662420382165605,0.0,-0.16111111111111112,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
7,True,True,False,1,1.0140845070422535,-0.5,0.0,-0.6291464716698479,-0.08474421624014056,0.029560194137210973,0.025829539183223067,0.16575555644932055,0.21074687035858197,0.1443661971830986,1.6736263736263737,0.214171974522293,0.0,0.75,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,True,True,False,0,-0.07042253521126761,0.0,0.0,0.15161015736497283,-0.7036480279050288,-0.7602381991971038,0.4906732891832231,0.0,0.8781698527750968,-0.15492957746478872,-0.1043956043956044,0.8394904458598726,0.0,0.14814814814814814,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
3,True,True,False,0,-0.22535211267605634,0.0,-1.0,-0.7895531478516968,-1.0891432691200114,-0.03537989532575341,0.0,0.4220901803310272,-0.44456821557394505,-0.5191146881287726,-0.4604395604395604,-0.35705944798301487,0.0,-0.3851851851851852,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1,True,True,False,0,-0.28169014084507044,0.0,-1.0,0.7661336777339626,1.4760026505004087,2.409474050583959,-1.1442127271183562,0.7518231024387776,-0.4767541497331447,0.0925553319919517,3.6054945054945056,-0.47956475583864117,0.0,-0.5175925925925926,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
5,False,True,False,0,-0.6197183098591549,-0.5,-1.0,-0.8048420295654096,-1.295568189806936,0.5448588927991338,-0.6514262555187638,0.07817325664837081,-0.2584341183959264,-0.056841046277665994,-0.004395604395604396,-0.4148089171974522,0.0,-0.5111111111111111,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
5,True,True,False,0,-0.38028169014084506,0.0,-1.0,1.565719810237877,0.7254623044096816,0.300287983087117,-0.7959999575479708,0.15318364665646395,-1.0210750950725493,0.025150905432595575,-0.10989010989010989,1.342940552016985,0.0,-0.3962962962962963,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
7,True,True,False,0,-0.23943661971830985,-0.5,0.0,0.41163855571985253,1.5146024324174732,0.0684825917372906,0.35547343109429214,0.45855301535019755,-0.26173047194689525,-1.0945674044265594,-0.8527472527472527,-0.8377388535031847,0.0,-0.14629629629629629,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
8,True,True,True,1,0.056338028169014086,-0.5,0.0,-0.12914830618878323,-0.2147653215227403,-0.4467309923427953,0.6565705128205132,0.4407134495744158,0.5527224208000782,0.8335010060362174,0.6648351648351648,0.4255307855626327,1.0,0.75,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,True,False,False,0,-0.352112676056338,-0.5,-1.0,0.09468503142529712,-0.27263657481155784,-0.3670259150402625,0.08265843451066991,-1.0069610114211303,0.03640639366291731,0.7092555331991952,0.36923076923076925,0.8369426751592357,2.8,-0.1111111111111111,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,True,True,False,2,1.4507042253521127,0.0,2.0,-0.3679366430505511,0.3399550970528902,-0.5548503364529352,0.5804483519829491,-0.5905855541162061,0.5985041374920428,0.5176056338028169,0.5648351648351648,0.5342887473460722,2.2,1.7314814814814814,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,True,False,False,0,-0.36619718309859156,0.0,-1.0,-1.2837909235340974,-0.6305618253152625,1.5272416773964597,-1.087555187637969,0.7771296880955484,-0.7565713108922759,-0.2655935613682093,0.5769230769230769,-0.10918259023354565,0.0,-0.6018518518518519,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
6,True,False,False,0,-0.3380281690140845,0.0,-1.0,1.7995329314519253,0.4169392703345944,1.6196507850568491,-1.5171702538631346,-1.0173874756831478,-0.53071292170592,-0.158953722334004,-0.42967032967032964,-0.8073779193205944,0.0,-0.6587037037037037,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
6,True,True,False,0,-0.11267605633802817,-0.5,0.0,-0.564809888791777,-0.16475881493313926,-0.34914562224456647,0.06312258554083905,-0.3656813269857258,0.0,1.1765593561368208,1.3395604395604395,1.1418789808917198,1.0,-0.027777777777777776,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,True,False,False,0,-0.7183098591549296,-1.0,-1.0,0.21388840987544624,1.3787029599747551,0.10191159409080376,-0.03371619757174367,0.25224307750275726,-0.2907383831954173,-0.4024144869215292,-0.17142857142857143,0.1473460721868365,2.0,-0.1388888888888889,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
6,True,True,False,0,-0.08450704225352113,0.5,0.0,-0.8719413981241798,-1.2779540290747262,0.5448588927991338,-0.6514262555187638,0.07817325664837081,-0.2584341183959264,-0.056841046277665994,-0.004395604395604396,-0.4148089171974522,0.0,-0.35555555555555557,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
6,True,True,False,0,0.323943661971831,0.5,0.0,0.3212114429961058,-0.6640550562184219,-0.6848894977020245,0.4927101487161614,0.15657752409235928,0.03667627056182717,-0.5035211267605634,-0.5043956043956044,-0.04198513800424628,0.0,0.17592592592592593,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
9,True,True,False,0,-0.04225352112676056,0.0,0.0,-0.9579289747610995,-0.8965930898522517,0.5448588927991338,-0.6514262555187638,0.07817325664837081,-0.2584341183959264,-0.056841046277665994,-0.004395604395604396,-0.4148089171974522,0.0,-0.05555555555555555,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
5,True,True,True,2,3.295774647887324,0.5,2.0,-0.2336351728669026,-1.3811231121541483,-0.6542503563417787,0.6922165720592881,0.48000174183206423,1.1886650904792224,-1.0960764587525151,-0.8373626373626374,-0.9067409766454353,0.0,3.1944444444444446,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,True,False,False,0,-0.30985915492957744,0.0,-1.0,0.7436901717479074,1.046684406471894,0.6104165914696503,-1.0387716151582047,-0.23436000960561212,-0.9942534832732164,-0.5040241448692153,0.11868131868131868,-0.270859872611465,0.0,-0.4759259259259259,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
11,True,True,False,1,0.971830985915493,0.5,0.0,0.13123231982251687,-0.7772457830568338,-0.749943623722725,0.20413447387785144,-0.3876290342572739,0.6465980620977433,-0.6956740442655935,-0.6120879120879121,-0.22075371549893844,0.0,0.9166666666666666,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
13,True,True,False,0,0.23943661971830985,0.0,-1.0,1.1928758287443808,1.0567569063335245,0.300287983087117,-0.7959999575479708,0.15318364665646395,-1.0210750950725493,0.025150905432595575,-0.10989010989010989,1.342940552016985,0.0,-0.05185185185185185,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
5,True,True,False,0,0.23943661971830985,0.5,0.0,0.7873700701889432,1.3903519990187794,0.8856359826009451,-1.3433203248186694,-0.8837797836398633,-1.052855324179322,-0.41851106639839036,0.3131868131868132,-0.13662420382165605,0.0,-0.16111111111111112,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1,True,False,False,0,0.19718309859154928,-0.5,0.0,-0.7751925327739579,0.16065143675969418,1.9485602318891824,-0.2302250867234311,0.7007448852079253,0.0898805734897394,0.5885311871227364,11.489010989010989,0.0,0.0,-0.25555555555555554,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,True,True,False,0,-0.3380281690140845,0.0,-1.0,1.6530502548151602,0.6325571794607239,0.8655195684120971,-1.4865618101545255,-1.269812175466598,-0.7245385105028646,-0.004024144869215292,0.0,-0.3003184713375796,0.0,-0.49074074074074076,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
5,True,True,False,0,0.23943661971830985,0.5,0.0,0.7187663960141242,1.3487457239740115,0.8856359826009451,-1.3433203248186694,-0.8837797836398633,-1.052855324179322,-0.41851106639839036,0.3131868131868132,-0.13662420382165605,0.0,-0.16111111111111112,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
9,True,True,False,1,1.7464788732394365,0.5,0.0,-0.17903621707527095,0.14854469279175708,-0.5548503364529352,0.5804483519829491,-0.5905855541162061,0.5985041374920428,0.5176056338028169,0.5648351648351648,0.5342887473460722,2.2,1.4537037037037037,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,True,True,False,1,1.0140845070422535,0.0,1.0,0.054648487805750594,-0.35139173707992205,-0.7602381991971038,0.4906732891832231,0.0,0.8781698527750968,-0.15492957746478872,-0.1043956043956044,0.8394904458598726,0.0,0.9629629629629629,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
5,True,False,False,0,-0.07042253521126761,0.0,1.0,-0.878912570491789,-0.8462694805049045,0.23999071853971676,-0.3987064207962242,-0.025615004415007532,-0.08259070655633396,1.2374245472837022,1.3945054945054944,0.4145435244161359,0.0,-0.3425925925925926,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
4,True,True,False,0,0.0,-1.0,-1.0,-0.2574875894789,-0.18854451329960936,-0.4467309923427953,0.6565705128205132,0.4407134495744158,0.5527224208000782,0.8335010060362174,0.6648351648351648,0.4255307855626327,1.0,-0.037037037037037035,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,True,True,False,0,-0.15492957746478872,0.0,0.0,1.129196003683967,0.8416595243757838,0.300287983087117,-0.7959999575479708,0.15318364665646395,-1.0210750950725493,0.025150905432595575,-0.10989010989010989,1.342940552016985,0.0,-0.10444444444444445,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
6,True,True,False,0,-0.15492957746478872,-0.5,0.0,-0.8032790193397835,0.05351258613753465,0.029560194137210973,0.025829539183223067,0.16575555644932055,0.21074687035858197,0.1443661971830986,1.6736263736263737,0.214171974522293,0.0,-0.14814814814814814,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9,True,True,True,0,-0.5070422535211268,-0.5,-1.0,-0.7427032005023563,-1.362680296102167,0.5448588927991338,-0.6514262555187638,0.07817325664837081,-0.2584341183959264,-0.056841046277665994,-0.004395604395604396,-0.4148089171974522,0.0,-0.3055555555555556,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
9,True,True,True,2,2.352112676056338,0.5,1.0,0.17559832838625905,-0.8685833434297608,-0.7982478431151957,0.33075456552277743,-0.5592865504255842,0.6540564782130659,-1.1111670020120725,-0.9010989010989011,-0.6816348195329087,0.0,1.7407407407407407,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
4,True,True,False,0,0.11267605633802817,-0.5,0.0,-0.025457620775740833,0.5224836325616734,-0.5548503364529352,0.5804483519829491,-0.5905855541162061,0.5985041374920428,0.5176056338028169,0.5648351648351648,0.5342887473460722,2.2,-0.19444444444444445,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
