propertyCode,floor,propertyType,size,exterior,rooms,bathrooms,district,latitude,longitude,status,hasLift,hasParkingSpace,Less_than_Primary,Lower_Secondary,Primary,Tertiary,Upper_Secondary_or_Post_Secondary,Distribucio_P80_20,African_population,American_population,Asian_population,European_population,Oceanian_population,Population_20_44,Population_45_69,Population_less_than_19,Population_greater_than_70,price,Price_Category
104456048,3,studio,30.0,True,0,1,Gràcia,41.4078439,2.1680383,good,True,False,4.395833333333333,111.5,57.8,279.24,164.82,2.676,231.0,2682.0,1155.0,31179.0,0.0,12788,11035,5053,6371,145000.0,Low
103294347,4,flat,321.0,True,5,5,Sarrià-Sant Gervasi,41.3965719,2.1355244,good,True,True,0.85,73.74193548387096,28.516129032258064,366.0,172.8548387096774,3.403225806451613,183.0,2456.0,1035.0,43914.0,0.0,14818,15428,9169,8173,1490000.0,High
104714517,1,flat,113.0,True,4,2,Sant Martí,41.4192562,2.2063002,good,True,False,15.952380952380953,188.6904761904762,141.4047619047619,105.35714285714286,149.3095238095238,2.357142857142857,341.0,1932.0,1415.0,25524.0,0.0,8723,9922,4655,5912,368000.0,Low
103842858,3,flat,168.0,True,2,2,Eixample,41.3807969,2.1586072,good,True,False,7.130434782608695,137.58333333333334,82.6875,299.9375,177.27083333333334,3.0416666666666665,354.0,3051.0,2653.0,32133.0,0.0,14892,11925,5057,6317,860000.0,Medium
103912967,2,flat,91.0,True,3,2,Sarrià-Sant Gervasi,41.4020765,2.1379187,good,True,False,0.85,73.74193548387096,28.516129032258064,366.0,172.8548387096774,3.403225806451613,183.0,2456.0,1035.0,43914.0,0.0,14818,15428,9169,8173,535000.0,Low
102984076,entreplanta,flat,80.0,True,3,1,Les Corts,41.376425,2.1250325,renew,True,False,8.96551724137931,124.5,78.23333333333333,296.26666666666665,184.1,2.6866666666666665,191.0,1732.0,711.0,21371.0,0.0,7557,7583,3845,5020,247000.0,Low
101134327,bajo,flat,76.0,True,3,1,Sant Martí,41.4188254,2.2107793,good,True,False,22.03846153846154,301.84615384615387,245.92307692307693,133.65384615384616,192.8846153846154,2.6692307692307695,1431.0,2948.0,4411.0,19063.0,0.0,10935,8662,5287,2969,175500.0,Low
102977574,1,flat,52.0,False,2,1,Sants-Montjuïc,41.3760083,2.1181322,good,True,False,11.53125,159.03125,118.03125,203.6875,174.9375,2.7875,243.0,2651.0,1126.0,20283.0,0.0,8735,7929,3494,4145,179000.0,Low
104390305,1,flat,69.0,True,3,1,Sant Andreu,41.4406182,2.1856905,good,True,False,7.753246753246753,158.64102564102564,101.25641025641026,183.14102564102564,176.93589743589743,2.3743589743589744,616.0,2814.0,1030.0,53399.0,0.0,17112,20596,10153,9998,241000.0,Low
103516955,3,flat,79.0,True,2,2,Sant Martí,41.4091636,2.2120696,good,True,False,10.153846153846153,150.71428571428572,85.35714285714286,346.7857142857143,185.07142857142858,2.7857142857142856,98.0,588.0,354.0,12315.0,0.0,4155,4696,2908,1596,376000.0,Low
103829058,4,flat,100.0,True,2,2,Eixample,41.3944244,2.1542609,good,True,True,3.6444444444444444,103.46153846153847,50.01923076923077,389.5769230769231,184.59615384615384,3.226923076923077,395.0,4421.0,1735.0,36115.0,5.0,17480,12925,5499,6767,860000.0,Medium
104441735,1,flat,71.0,True,2,1,Gràcia,41.400525,2.1523264,good,False,False,4.82089552238806,92.93055555555556,55.486111111111114,308.0138888888889,146.02777777777777,2.947222222222222,436.0,4174.0,1466.0,43866.0,14.0,20812,14862,7154,7128,395000.0,Low
93991841,3,flat,199.0,True,3,4,Eixample,41.3879162,2.1728039,good,True,False,2.1914893617021276,84.46551724137932,42.60344827586207,378.7586206896552,157.1206896551724,3.2517241379310344,419.0,3793.0,1644.0,38164.0,11.0,17237,13602,6335,6857,1390000.0,High
104427030,1,occupied flat,70.0,True,3,1,Sants-Montjuïc,41.3629545,2.1403618,renew,False,False,15.852941176470589,225.73529411764707,185.41176470588235,141.7058823529412,193.55882352941177,2.5176470588235293,470.0,2236.0,1655.0,26041.0,0.0,9541,10959,5219,4683,130000.0,Low
102951471,2,flat,72.0,True,3,1,Nou Barris,41.4469908,2.1753773,good,False,False,17.8,245.4,191.75,80.65,145.75,2.6399999999999997,397.0,2448.0,739.0,12887.0,0.0,5917,5112,3330,2112,99300.0,Low
103567828,2,flat,88.0,True,2,2,Eixample,41.3825504,2.1559325,good,True,False,3.6933333333333334,105.7375,56.7125,305.2375,163.1125,2.9274999999999998,457.0,5103.0,2349.0,49611.0,5.0,21669,17730,7785,10341,440000.0,Low
103209510,3,penthouse,45.0,True,1,1,Sant Martí,41.4037739,2.2075268,good,False,False,7.6923076923076925,148.125,87.65,291.475,179.575,2.77,264.0,1964.0,974.0,30874.0,10.0,11682,11885,6389,4130,380000.0,Low
104223897,2,flat,90.0,True,4,2,Sants-Montjuïc,41.3741795,2.118721,good,True,False,11.53125,159.03125,118.03125,203.6875,174.9375,2.7875,243.0,2651.0,1126.0,20283.0,0.0,8735,7929,3494,4145,263000.0,Low
103792885,2,flat,119.0,True,4,2,Sarrià-Sant Gervasi,41.406699,2.1392422,renew,True,False,1.3214285714285714,87.07894736842105,33.68421052631579,366.2894736842105,177.02631578947367,2.9473684210526314,202.0,1763.0,671.0,27307.0,0.0,10140,9455,5485,4863,550000.0,Low
104730282,5,duplex,93.0,True,3,2,Sants-Montjuïc,41.3718359,2.131469,good,True,False,11.53125,159.03125,118.03125,203.6875,174.9375,2.7875,243.0,2651.0,1126.0,20283.0,0.0,8735,7929,3494,4145,425000.0,Low
101497098,1,duplex,330.0,True,4,4,Les Corts,41.3915766,2.1152723,good,True,True,0.0,85.21428571428571,35.785714285714285,394.64285714285717,185.64285714285714,3.5714285714285716,94.0,585.0,368.0,11015.0,0.0,3319,3758,2699,2286,2180000.0,High
101936126,1,flat,74.0,True,3,1,Sant Martí,41.4182137,2.1964282,good,False,False,12.0,177.36111111111111,122.52777777777777,148.63888888888889,166.61111111111111,2.388888888888889,108.0,1762.0,1238.0,22995.0,0.0,8038,8921,4071,5073,198000.0,Low
103856304,7,flat,165.0,True,4,2,Sarrià-Sant Gervasi,41.4015211,2.1354585,renew,True,False,1.4074074074074074,77.27777777777777,29.22222222222222,325.27777777777777,162.52777777777777,3.2777777777777777,148.0,1381.0,573.0,23939.0,0.0,7816,8251,5512,4462,950000.0,Medium
104710895,9,duplex,113.0,True,3,1,Sant Andreu,41.4304563,2.1967649,good,True,False,7.753246753246753,158.64102564102564,101.25641025641026,183.14102564102564,176.93589743589743,2.3743589743589744,616.0,2814.0,1030.0,53399.0,0.0,17112,20596,10153,9998,427000.0,Low
103700397,1,flat,113.0,True,4,2,Sant Martí,41.4194042,2.2079162,good,True,False,15.952380952380953,188.6904761904762,141.4047619047619,105.35714285714286,149.3095238095238,2.357142857142857,341.0,1932.0,1415.0,25524.0,0.0,8723,9922,4655,5912,368000.0,Low
103869720,bajo,flat,110.0,True,2,2,Ciutat Vella,41.3768164,2.1668102,good,False,False,9.214285714285714,244.35714285714286,214.3095238095238,263.54761904761904,191.52380952380952,2.9761904761904763,1990.0,3934.0,11585.0,28098.0,0.0,21356,12814,7819,3618,317000.0,Low
104714326,4,flat,72.0,True,3,1,Nou Barris,41.4429984,2.1825849,good,True,False,19.15,190.275,140.025,85.0,139.025,2.535,288.0,2756.0,1130.0,22440.0,0.0,8339,8813,4339,5123,190000.0,Low
103431386,1,flat,113.0,True,4,2,Sant Martí,41.4175344,2.2065254,good,True,False,15.952380952380953,188.6904761904762,141.4047619047619,105.35714285714286,149.3095238095238,2.357142857142857,341.0,1932.0,1415.0,25524.0,0.0,8723,9922,4655,5912,368000.0,Low
97393556,5,flat,220.0,True,4,2,Eixample,41.3930647,2.1664055,good,True,False,2.1914893617021276,84.46551724137932,42.60344827586207,378.7586206896552,157.1206896551724,3.2517241379310344,419.0,3793.0,1644.0,38164.0,11.0,17237,13602,6335,6857,1240000.0,Medium
104473245,2,penthouse,168.0,True,3,3,Sarrià-Sant Gervasi,41.3994338,2.1496938,good,True,False,0.85,73.74193548387096,28.516129032258064,366.0,172.8548387096774,3.403225806451613,183.0,2456.0,1035.0,43914.0,0.0,14818,15428,9169,8173,975000.0,Medium
104340658,1,flat,91.0,True,3,3,Sants-Montjuïc,41.3739895,2.1331512,good,False,False,7.910714285714286,152.31034482758622,97.12068965517241,239.60344827586206,172.17241379310346,2.882758620689655,943.0,5224.0,2399.0,35908.0,0.0,17343,14090,6482,6559,270000.0,Low
103957105,entresuelo,flat,96.0,True,1,1,Eixample,41.3909265,2.1551374,good,True,False,3.6444444444444444,103.46153846153847,50.01923076923077,389.5769230769231,184.59615384615384,3.226923076923077,395.0,4421.0,1735.0,36115.0,5.0,17480,12925,5499,6767,435000.0,Low
98015093,1,penthouse,85.0,True,3,2,Sant Andreu,41.4287207,2.1895747,newdevelopment,True,False,7.753246753246753,158.64102564102564,101.25641025641026,183.14102564102564,176.93589743589743,2.3743589743589744,616.0,2814.0,1030.0,53399.0,0.0,17112,20596,10153,9998,398600.0,Low
104398284,2,penthouse,85.0,True,2,2,Eixample,41.3760509,2.1632288,good,True,False,7.130434782608695,137.58333333333334,82.6875,299.9375,177.27083333333334,3.0416666666666665,354.0,3051.0,2653.0,32133.0,0.0,14892,11925,5057,6317,375000.0,Low
104286452,5,flat,60.0,True,2,1,Sants-Montjuïc,41.3777019,2.1158888,good,True,True,11.53125,159.03125,118.03125,203.6875,174.9375,2.7875,243.0,2651.0,1126.0,20283.0,0.0,8735,7929,3494,4145,290000.0,Low
104596880,5,penthouse,263.0,True,4,3,Sarrià-Sant Gervasi,41.4027303,2.1324053,good,True,True,0.6363636363636364,66.22727272727273,25.90909090909091,343.27272727272725,157.95454545454547,3.2818181818181817,78.0,555.0,310.0,15256.0,0.0,4470,5178,3759,2792,1395000.0,High
104589287,entresuelo,flat,104.0,True,2,2,Eixample,41.3972505,2.1789054,good,True,False,2.1914893617021276,84.46551724137932,42.60344827586207,378.7586206896552,157.1206896551724,3.2517241379310344,419.0,3793.0,1644.0,38164.0,11.0,17237,13602,6335,6857,350000.0,Low
104047518,7,flat,75.0,True,3,1,Nou Barris,41.442075,2.1647434,renew,True,False,16.8,204.0,160.2,86.6,125.0,2.08,0.0,241.0,64.0,6366.0,0.0,1767,2461,965,1478,179000.0,Low
104629408,5,flat,59.0,True,2,1,Sant Martí,41.4142526,2.2128831,good,True,False,22.03846153846154,301.84615384615387,245.92307692307693,133.65384615384616,192.8846153846154,2.6692307692307695,1431.0,2948.0,4411.0,19063.0,0.0,10935,8662,5287,2969,195000.0,Low
97318986,1,flat,77.0,True,2,1,Eixample,41.3771533,2.1626359,good,True,False,7.130434782608695,137.58333333333334,82.6875,299.9375,177.27083333333334,3.0416666666666665,354.0,3051.0,2653.0,32133.0,0.0,14892,11925,5057,6317,199000.0,Low
104206053,2,flat,73.0,True,3,1,Sants-Montjuïc,41.3768025,2.1455623,good,True,False,8.25,158.55,107.0,250.15,173.75,3.08,287.0,1475.0,1007.0,13139.0,0.0,6336,5036,2265,2271,340000.0,Low
104081188,1,flat,69.0,True,2,1,Eixample,41.3887209,2.153756,good,True,False,3.6444444444444444,103.46153846153847,50.01923076923077,389.5769230769231,184.59615384615384,3.226923076923077,395.0,4421.0,1735.0,36115.0,5.0,17480,12925,5499,6767,500000.0,Low
102670172,1,flat,70.0,True,2,1,Sant Andreu,41.4270266,2.1917004,good,False,False,9.3,165.2,103.325,185.6,180.45,2.585,175.0,2698.0,1097.0,25878.0,0.0,9782,9955,4609,5502,203000.0,Low
103922147,1,flat,95.0,True,3,2,Eixample,41.4003739,2.1857626,good,True,False,5.351351351351352,146.925,79.325,325.25,198.375,2.9,477.0,3960.0,2338.0,27568.0,0.0,13804,10474,4828,5237,410000.0,Low
103417466,4,flat,89.0,True,3,1,Sarrià-Sant Gervasi,41.3945417,2.1466024,good,True,False,0.85,73.74193548387096,28.516129032258064,366.0,172.8548387096774,3.403225806451613,183.0,2456.0,1035.0,43914.0,0.0,14818,15428,9169,8173,550000.0,Low
104557723,entreplanta,flat,83.0,True,4,2,Gràcia,41.408529,2.1526833,good,True,False,4.2105263157894735,100.4,54.55,264.65,150.6,2.7199999999999998,126.0,832.0,303.0,12177.0,0.0,4463,4097,2307,2571,345000.0,Low
103486026,1,penthouse,65.0,True,3,1,Gràcia,41.4017107,2.1543047,good,False,False,4.82089552238806,92.93055555555556,55.486111111111114,308.0138888888889,146.02777777777777,2.947222222222222,436.0,4174.0,1466.0,43866.0,14.0,20812,14862,7154,7128,350000.0,Low
102857437,bajo,flat,92.0,True,3,1,Eixample,41.38436,2.1484584,good,True,False,3.6933333333333334,105.7375,56.7125,305.2375,163.1125,2.9274999999999998,457.0,5103.0,2349.0,49611.0,5.0,21669,17730,7785,10341,419000.0,Low
104167166,4,duplex,129.0,True,4,3,Sant Martí,41.3968317,2.1962071,good,True,True,4.2,103.3,46.2,456.4,180.9,2.7199999999999998,5.0,434.0,149.0,8651.0,0.0,3009,3496,1650,1084,895000.0,Medium
104601814,1,flat,98.0,True,3,2,Sarrià-Sant Gervasi,41.4065702,2.1471374,good,True,False,1.3214285714285714,87.07894736842105,33.68421052631579,366.2894736842105,177.02631578947367,2.9473684210526314,202.0,1763.0,671.0,27307.0,0.0,10140,9455,5485,4863,720000.0,Medium
103889098,3,flat,108.0,True,4,2,Les Corts,41.3923577,2.1241978,renew,True,False,0.0,85.21428571428571,35.785714285714285,394.64285714285717,185.64285714285714,3.5714285714285716,94.0,585.0,368.0,11015.0,0.0,3319,3758,2699,2286,660000.0,Medium
104021794,4,flat,83.0,True,2,1,Sants-Montjuïc,41.3759247,2.1682826,good,True,False,8.787234042553191,172.0625,128.9375,228.70833333333334,169.08333333333334,2.9791666666666665,913.0,3638.0,3798.0,30350.0,7.0,16237,12211,5575,4683,325000.0,Low
104508036,1,flat,88.0,True,4,1,Sants-Montjuïc,41.3724742,2.1469044,good,True,False,9.857142857142858,153.85714285714286,111.5,228.42857142857142,165.35714285714286,2.857142857142857,399.0,841.0,539.0,8658.0,0.0,3872,3297,1459,1809,275000.0,Low
104201360,2,flat,91.0,False,3,2,Sarrià-Sant Gervasi,41.4024536,2.1361757,good,True,False,0.85,73.74193548387096,28.516129032258064,366.0,172.8548387096774,3.403225806451613,183.0,2456.0,1035.0,43914.0,0.0,14818,15428,9169,8173,535000.0,Low
104718118,bajo,duplex,150.0,False,5,3,Ciutat Vella,41.3779882,2.1661425,good,True,False,9.214285714285714,244.35714285714286,214.3095238095238,263.54761904761904,191.52380952380952,2.9761904761904763,1990.0,3934.0,11585.0,28098.0,0.0,21356,12814,7819,3618,350000.0,Low
100833711,bajo,flat,82.0,True,3,1,Nou Barris,41.4394064,2.1781597,good,False,True,16.166666666666668,206.30555555555554,149.16666666666666,135.08333333333334,186.63888888888889,2.5833333333333335,681.0,4545.0,1650.0,22067.0,0.0,10055,9440,4686,4762,225000.0,Low
102898903,5,penthouse,530.0,True,5,5,Eixample,41.3939749,2.1632958,good,True,False,2.1914893617021276,84.46551724137932,42.60344827586207,378.7586206896552,157.1206896551724,3.2517241379310344,419.0,3793.0,1644.0,38164.0,11.0,17237,13602,6335,6857,4200000.0,Very High
103449632,chalet,chalet,150.0,True,1,1,Sant Andreu,41.4210033,2.1823542,renew,False,False,9.307692307692308,178.53846153846155,105.84615384615384,228.5,212.6153846153846,2.623076923076923,146.0,1638.0,890.0,19324.0,0.0,7168,7359,3378,4093,280000.0,Low
104396124,4,flat,58.0,False,3,1,Sants-Montjuïc,41.3760506,2.1309554,good,False,False,11.53125,159.03125,118.03125,203.6875,174.9375,2.7875,243.0,2651.0,1126.0,20283.0,0.0,8735,7929,3494,4145,187000.0,Low
103505509,1,penthouse,97.0,True,2,1,Horta Guinardó,41.4242724,2.1531764,newdevelopment,True,False,18.295454545454547,206.9090909090909,144.9318181818182,107.61363636363636,153.95454545454547,2.5136363636363637,391.0,3690.0,983.0,27399.0,0.0,10866,10718,5447,5432,376200.0,Low
102669225,bajo,flat,130.0,True,3,2,Gràcia,41.4027657,2.1530178,good,True,False,4.82089552238806,92.93055555555556,55.486111111111114,308.0138888888889,146.02777777777777,2.947222222222222,436.0,4174.0,1466.0,43866.0,14.0,20812,14862,7154,7128,650000.0,Medium
104681769,3,flat,95.0,True,3,1,Les Corts,41.3881156,2.1409211,good,True,False,3.9206349206349205,93.38571428571429,50.142857142857146,266.7857142857143,152.2,2.797142857142857,288.0,2764.0,1419.0,41441.0,0.0,14296,14814,7267,9535,500000.0,Low
103822069,14 to 16,flat,213.0,True,5,5,Sant Martí,41.3997547,2.2081599,renew,True,True,7.6923076923076925,148.125,87.65,291.475,179.575,2.77,264.0,1964.0,974.0,30874.0,10.0,11682,11885,6389,4130,1950000.0,High
103807644,2,flat,96.0,True,3,2,Gràcia,41.4076353,2.1552229,good,True,False,4.82089552238806,92.93055555555556,55.486111111111114,308.0138888888889,146.02777777777777,2.947222222222222,436.0,4174.0,1466.0,43866.0,14.0,20812,14862,7154,7128,580000.0,Low
104440299,1,flat,50.0,True,3,1,Horta Guinardó,41.4371573,2.1606077,good,True,False,12.904761904761905,154.78571428571428,106.14285714285714,157.76190476190476,168.3095238095238,2.5523809523809526,484.0,3271.0,1052.0,24550.0,0.0,9496,9734,4904,5223,220000.0,Low
101472206,5,flat,198.0,True,5,3,Eixample,41.3961917,2.1667368,good,True,False,2.1914893617021276,84.46551724137932,42.60344827586207,378.7586206896552,157.1206896551724,3.2517241379310344,419.0,3793.0,1644.0,38164.0,11.0,17237,13602,6335,6857,1470000.0,High
102878092,1,flat,76.0,True,3,1,Horta Guinardó,41.4199608,2.1702569,good,True,False,7.04,147.1,80.66,226.24,186.32,2.82,297.0,3489.0,825.0,32906.0,0.0,13004,12413,5934,6166,258000.0,Low
103991976,1,flat,53.0,True,2,1,Ciutat Vella,41.3803995,2.164753,renew,False,False,9.214285714285714,244.35714285714286,214.3095238095238,263.54761904761904,191.52380952380952,2.9761904761904763,1990.0,3934.0,11585.0,28098.0,0.0,21356,12814,7819,3618,152500.0,Low
104366561,4,flat,87.0,False,2,2,Eixample,41.3975362,2.1657019,newdevelopment,True,False,2.1914893617021276,84.46551724137932,42.60344827586207,378.7586206896552,157.1206896551724,3.2517241379310344,419.0,3793.0,1644.0,38164.0,11.0,17237,13602,6335,6857,764200.0,Medium
104163896,4,flat,96.0,True,3,1,Sants-Montjuïc,41.3731609,2.1277159,good,True,False,11.53125,159.03125,118.03125,203.6875,174.9375,2.7875,243.0,2651.0,1126.0,20283.0,0.0,8735,7929,3494,4145,389000.0,Low
104074493,entresuelo,flat,330.0,True,4,3,Eixample,41.394897,2.1666047,good,True,False,2.1914893617021276,84.46551724137932,42.60344827586207,378.7586206896552,157.1206896551724,3.2517241379310344,419.0,3793.0,1644.0,38164.0,11.0,17237,13602,6335,6857,2800000.0,Very High
104365753,1,flat,131.0,True,3,2,Eixample,41.399783,2.1658558,newdevelopment,True,False,2.1914893617021276,84.46551724137932,42.60344827586207,378.7586206896552,157.1206896551724,3.2517241379310344,419.0,3793.0,1644.0,38164.0,11.0,17237,13602,6335,6857,938840.0,Medium
103575894,6,penthouse,85.0,True,2,1,Eixample,41.3818108,2.1529862,good,True,False,3.6933333333333334,105.7375,56.7125,305.2375,163.1125,2.9274999999999998,457.0,5103.0,2349.0,49611.0,5.0,21669,17730,7785,10341,398000.0,Low
104561846,3,flat,74.0,True,2,2,Ciutat Vella,41.3908996,2.1828131,good,True,False,6.0,138.07692307692307,100.26923076923077,344.5769230769231,171.73076923076923,3.3307692307692305,659.0,2595.0,1458.0,17232.0,18.0,11125,6032,2598,2207,535000.0,Low
97261517,3,studio,230.0,True,4,3,Sarrià-Sant Gervasi,41.3939075,2.1205282,renew,True,False,3.36,80.6875,39.6875,343.34375,156.9375,3.2,185.0,956.0,468.0,23175.0,0.0,6954,7978,5659,4193,1445000.0,High
102960914,4,flat,132.0,True,3,2,Eixample,41.3888842,2.1571414,good,True,False,3.6444444444444444,103.46153846153847,50.01923076923077,389.5769230769231,184.59615384615384,3.226923076923077,395.0,4421.0,1735.0,36115.0,5.0,17480,12925,5499,6767,825000.0,Medium
103486315,5,flat,90.0,True,3,2,Les Corts,41.39061,2.1258102,good,True,False,0.0,85.21428571428571,35.785714285714285,394.64285714285717,185.64285714285714,3.5714285714285716,94.0,585.0,368.0,11015.0,0.0,3319,3758,2699,2286,530000.0,Low
104190456,1,flat,246.0,True,3,3,Eixample,41.3919686,2.1762841,good,True,False,2.1914893617021276,84.46551724137932,42.60344827586207,378.7586206896552,157.1206896551724,3.2517241379310344,419.0,3793.0,1644.0,38164.0,11.0,17237,13602,6335,6857,1550000.0,High
104087776,10 to 13,flat,140.0,True,3,2,Eixample,41.3963246,2.1744729,good,True,False,5.351351351351352,146.925,79.325,325.25,198.375,2.9,477.0,3960.0,2338.0,27568.0,0.0,13804,10474,4828,5237,875000.0,Medium
104727319,bajo,duplex,164.0,True,2,1,Sants-Montjuïc,41.3740579,2.1346271,renew,False,False,7.910714285714286,152.31034482758622,97.12068965517241,239.60344827586206,172.17241379310346,2.882758620689655,943.0,5224.0,2399.0,35908.0,0.0,17343,14090,6482,6559,200000.0,Low
102563636,entresuelo,flat,62.0,False,3,1,Nou Barris,41.4461827,2.1762916,good,False,False,18.5,233.0625,168.9375,95.3125,160.9375,2.65,176.0,1805.0,573.0,10157.0,0.0,4297,4180,2255,1979,116000.0,Low
