Price_Category,latitude,longitude
Medium,41.3962352,2.1294328
High,41.3995309,2.1296782
Low,41.3823598,2.1504035
Low,41.3858925,2.1379312
Low,41.3969953,2.1300497
Low,41.3794678,2.1600159
Low,41.3792488,2.1478408
Medium,41.3942666,2.1259404
Medium,41.3862051,2.1654445
Low,41.3834343,2.1319275
Medium,41.3902615,2.1242982
Medium,41.3906413,2.1579545
Medium,41.396792,2.1239085
High,41.4037273,2.1353705
Low,41.3818118,2.152231
Low,41.3784838,2.1591305
Low,41.3830953,2.1389961
Low,41.3831903,2.1513466
Medium,41.3871291,2.1253537
Medium,41.4063481,2.1372757
Low,41.3842752,2.134471
Low,41.409644,2.1483629
Medium,41.3897473,2.1447124
Low,41.4001561,2.1653934
Low,41.4058291,2.1483077
Low,41.4054466,2.1385982
Low,41.3846197,2.1362579
Medium,41.3899385,2.1236176
Medium,41.3904467,2.1475732
Low,41.3857401,2.1303134
High,41.3954935,2.1628694
Low,41.3856668,2.1428466
Very High,41.3939206,2.16311
High,41.3990179,2.125688
Medium,41.3930403,2.1245125
Medium,41.3927511,2.1636036
Low,41.3873959,2.1537777
Low,41.4074716,2.1564096
Low,41.3813028,2.1537053
Low,41.3952237,2.1246991
Medium,41.4024349,2.1550537
Medium,41.388831,2.1260901
Medium,41.3927966,2.1681883
Low,41.4003161,2.1534602
Low,41.4000496,2.1464962
Low,41.4100627,2.1462001
Low,41.3811575,2.1530364
Low,41.3832509,2.1518868
Low,41.404371,2.155654
Low,41.3988743,2.1549503
Low,41.3748258,2.1426934
High,41.4050175,2.1414588
Low,41.3884809,2.1454286
High,41.3878314,2.1665283
Medium,41.3930936,2.1437208
Low,41.3772042,2.1450957
Medium,41.3915961,2.127219
Low,41.3783421,2.157483
Low,41.3853517,2.1520304
Low,41.3757767,2.1416059
Low,41.4046592,2.1545468
High,41.3937231,2.1257691
Medium,41.3966271,2.1585028
Medium,41.3969022,2.1342388
Low,41.4062797,2.137259
Low,41.4096415,2.144955
Medium,41.405981,2.1391966
Medium,41.401721,2.1364334
Low,41.4090022,2.1459139
Low,41.3861217,2.1523408
Low,41.3915823,2.1460409
Low,41.4044202,2.1447591
Low,41.3818661,2.144756
Low,41.3843685,2.137682
Medium,41.4042767,2.1391296
Low,41.3826598,2.1279677
Low,41.4000333,2.1451356
Low,41.381861,2.132256
High,41.3941188,2.1341913
Low,41.3846224,2.1581225
Very High,41.3908567,2.1642409
Low,41.3809608,2.1266347
Medium,41.3929038,2.1257595
Low,41.3797233,2.1458631
Low,41.3819511,2.1537757
Low,41.3990341,2.1567563
Low,41.3784541,2.1581687
Low,41.3793307,2.1513005
High,41.394718,2.1645358
High,41.392325,2.1548812
Medium,41.4048477,2.1377766
Very High,41.3939749,2.1632958
Low,41.379065,2.1603888
Low,41.383734,2.1547092
Medium,41.3925228,2.1657372
Medium,41.3932902,2.1277258
Medium,41.3971248,2.1609713
Low,41.3792114,2.1517966
Low,41.383245,2.1649351
Low,41.3791078,2.1581662
Medium,41.4042351,2.1513628
Very High,41.3892386,2.1639701
Medium,41.3919397,2.1408833
Low,41.3760289,2.1418803
Very High,41.3954578,2.1611689
Low,41.403977,2.1570785
Medium,41.4002559,2.1616931
High,41.3965772,2.1294567
Medium,41.3833399,2.1437822
Medium,41.3869987,2.1434586
High,41.3907663,2.1639455
Medium,41.3930647,2.1664055
Low,41.3825372,2.1630804
High,41.3970185,2.1391965
Low,41.4076589,2.1494067
High,41.4011408,2.1291482
Medium,41.3900175,2.1254632
Low,41.3801761,2.1353725
Medium,41.3978257,2.1429276
Medium,41.3995909,2.1659887
Low,41.3881312,2.1428238
Low,41.3807861,2.1280376
High,41.3963987,2.1643546
High,41.3910448,2.1641049
Low,41.3791666,2.131195
Low,41.3826347,2.1476795
Low,41.3790938,2.134083
High,41.4030648,2.128745
Medium,41.3877736,2.1600925
Low,41.3879488,2.136032
Low,41.4000001,2.1380168
Medium,41.393461,2.1243944
Medium,41.3905015,2.1208683
High,41.4010177,2.1354015
Low,41.3813022,2.1283064
Low,41.3764968,2.1436243
Medium,41.3918624,2.1615816
Low,41.3995664,2.1584348
Low,41.3803544,2.1474048
Low,41.3810242,2.1544144
Low,41.4062282,2.1328413
Low,41.382769,2.163721
Low,41.3915775,2.1458455
Low,41.3840287,2.1559742
Low,41.392821,2.137403
Medium,41.3770642,2.1518409
Low,41.4064628,2.1576293
Low,41.3881005,2.1606434
Low,41.3826838,2.1460104
Low,41.3980637,2.1495215
Medium,41.407481,2.1518768
Medium,41.3974161,2.1458193
Medium,41.3982851,2.1435602
Low,41.3881765,2.1611034
Very High,41.3951914,2.1400185
Low,41.3786732,2.1584186
Medium,41.3916832,2.1418115
Very High,41.3945724,2.1353067
Low,41.387816,2.1582435
Low,41.3988144,2.1660848
Low,41.3828874,2.1626321
Low,41.378382,2.1476032
Low,41.3839552,2.1640502
Low,41.3978715,2.1656875
Low,41.3791432,2.156848
Low,41.385043,2.1331476
Medium,41.3985619,2.1382814
Medium,41.3919275,2.1386525
Low,41.4024231,2.1415561
Low,41.4020249,2.1423734
Medium,41.3989789,2.1401406
High,41.3960734,2.1574332
Low,41.3855311,2.1437095
Low,41.4048632,2.1412901
Low,41.4056105,2.1409541
High,41.3938868,2.1363
Low,41.3960234,2.1285424
Low,41.3786032,2.1568705
Very High,41.3926124,2.1643007
High,41.3980755,2.1604073
Medium,41.3962599,2.1594357
Low,41.400403,2.1535037
High,41.3949998,2.1616266
High,41.391197,2.1673809
High,41.391651,2.1426024
Low,41.3884001,2.1437941
Low,41.4045034,2.1441107
Medium,41.3890975,2.1428779
Medium,41.4022581,2.162976
Medium,41.4004735,2.1540243
High,41.3940607,2.1564664
Medium,41.3879726,2.1234472
Low,41.3840215,2.1636296
Low,41.3997444,2.154484
Low,41.3982072,2.1502966
Low,41.3838517,2.1485451
Medium,41.3857543,2.1583819
Low,41.3863724,2.1545367
Low,41.403735,2.1606216
Medium,41.4026469,2.1439835
Very High,41.3921127,2.1663045
High,41.3941562,2.1539275
High,41.3885695,2.1667856
High,41.3960538,2.1498126
Low,41.3773104,2.1537587
Very High,41.3957397,2.1343626
Low,41.3999827,2.1243193
Medium,41.3945949,2.1493559
Low,41.3810207,2.130065
Low,41.3821822,2.14892
Low,41.4019367,2.141099
Medium,41.3805975,2.1487691
Low,41.3777889,2.1365286
Medium,41.3874044,2.1553443
Medium,41.3826406,2.1535719
Low,41.4013697,2.1421511
Medium,41.3896037,2.1423483
Low,41.3855146,2.1579005
Medium,41.4029689,2.148026
Very High,41.3923017,2.1437746
Medium,41.3819347,2.1525567
Low,41.3887416,2.1542009
Low,41.380976,2.1519436
Low,41.406534,2.1578797
Low,41.3796098,2.144406
Low,41.4043211,2.1607679
High,41.3974512,2.137709
Low,41.3814747,2.1440248
Low,41.3788395,2.1455761
Medium,41.3917076,2.141577
Low,41.3793212,2.1452737
Medium,41.3850181,2.1563036
Low,41.3965972,2.1538725
Low,41.3987741,2.1488928
Low,41.4008173,2.138157
Medium,41.38436,2.1481901
Low,41.3925509,2.1449052
Low,41.4037252,2.1608661
High,41.3968773,2.1229037
Medium,41.3936131,2.138906
Low,41.3830467,2.140373
Medium,41.397302,2.1237598
Low,41.3833633,2.160175
High,41.3922909,2.1655837
Low,41.3806647,2.1532708
Medium,41.3790296,2.1601322
Medium,41.3990966,2.1253696
Low,41.3834348,2.1609064
Low,41.3831362,2.154167
High,41.3958417,2.1649142
Low,41.3828899,2.1293525
Medium,41.4018806,2.1484571
Low,41.3931639,2.1285875
Low,41.3831268,2.1327179
Medium,41.3948284,2.1630022
Low,41.378038,2.1351886
Low,41.3816233,2.1365584
Low,41.3996883,2.15265
Medium,41.3894392,2.150351
Medium,41.4006777,2.1531127
Low,41.4038277,2.1386328
Very High,41.394897,2.1666047
Low,41.3831467,2.1641238
High,41.3956412,2.1632541
Low,41.4004692,2.160052
Medium,41.4019931,2.1541411
Low,41.3880705,2.1667249
Low,41.3776439,2.1387676
Low,41.3797054,2.1527478
Low,41.3867057,2.1653055
Low,41.4009428,2.1551164
Low,41.3789126,2.129714
Low,41.3811768,2.1460199
Low,41.4085133,2.140905
Medium,41.3923702,2.1507145
Low,41.3857767,2.1561646
Low,41.3858308,2.1635433
Low,41.384492,2.1636503
Low,41.4003347,2.1480382
Low,41.3896291,2.1542468
Low,41.37781,2.1510523
Low,41.3770122,2.1460229
Low,41.3827295,2.1312773
Low,41.3998466,2.1623752
Low,41.3970632,2.164465
Medium,41.4008793,2.1496137
High,41.3973861,2.1644583
Medium,41.4034095,2.1355134
Low,41.3768435,2.1438759
Low,41.3769351,2.1458005
Low,41.378494,2.1449652
Low,41.3788111,2.1463415
Low,41.3767843,2.1435812
Medium,41.4022458,2.1645054
Low,41.3828978,2.1633779
Low,41.3875493,2.1348012
Low,41.3864529,2.1396914
Medium,41.4024379,2.1542778
Low,41.4026002,2.1613005
Low,41.3961577,2.1674908
Medium,41.3988372,2.1528786
Medium,41.404711,2.1383119
Low,41.3871382,2.1543747
Medium,41.3907732,2.1625337
Low,41.3851729,2.164257
Low,41.3800332,2.135236
Very High,41.393945,2.1336675
Low,41.3760895,2.1546278
Medium,41.3946977,2.1626702
High,41.3969691,2.1407432
Medium,41.3992562,2.1433823
Very High,41.3978743,2.1371582
Low,41.3754368,2.1401752
Very High,41.3963882,2.1312918
High,41.3959323,2.147784
Medium,41.3982915,2.1240246
Low,41.3846099,2.137927
Low,41.3836428,2.164395
Low,41.392162,2.1413962
Medium,41.392644,2.1695254
Low,41.3764199,2.1753693
Low,41.3971686,2.1826832
Low,41.3821229,2.179722
Low,41.3793593,2.1641957
Medium,41.3885478,2.176388
Medium,41.4011457,2.1671976
Medium,41.3801619,2.1764652
High,41.3914242,2.16924
Medium,41.3770887,2.1798776
Low,41.3720133,2.1734511
Low,41.3793836,2.1907317
Low,41.3774656,2.1890196
Low,41.3823343,2.1771697
Low,41.3898708,2.1820087
Low,41.3795401,2.1789565
Low,41.3937641,2.1746195
Medium,41.3970773,2.1698749
Low,41.3726528,2.1590728
Medium,41.3924629,2.171886
Medium,41.3825747,2.174427
High,41.3916881,2.1703151
Medium,41.3934702,2.1715425
High,41.3947076,2.172895
Low,41.3783329,2.175307
Low,41.3888421,2.1796537
Low,41.3929651,2.1912844
Low,41.3961663,2.1713
Medium,41.3774444,2.1790515
Medium,41.3807238,2.17908
Low,41.3793607,2.1754246
Medium,41.3932707,2.1685014
Medium,41.3930906,2.1727367
Medium,41.3754748,2.158179
Low,41.3734567,2.1588592
Medium,41.3928136,2.1727936
Medium,41.378224,2.1795941
Medium,41.377821,2.1608444
Low,41.3784024,2.1806672
Medium,41.3776625,2.1766439
Medium,41.3908985,2.1740577
Medium,41.3957021,2.1730574
Medium,41.3855561,2.1815292
Low,41.3912059,2.1709641
Medium,41.3995702,2.1667942
Medium,41.3856408,2.1844588
Low,41.3837665,2.1729904
Low,41.379945,2.1907617
Low,41.3798189,2.1891136
High,41.3948773,2.1741192
Low,41.3929033,2.1800162
Low,41.4047342,2.1715214
Low,41.3972505,2.1789054
Low,41.3764225,2.1762402
Low,41.3768315,2.170506
Low,41.4025646,2.1675525
Low,41.3782197,2.1799254
Low,41.3878594,2.172589
Low,41.3747303,2.173495
Low,41.3730982,2.1660479
Low,41.3782019,2.1674783
Medium,41.3791838,2.1526194
Low,41.3968239,2.1800241
Low,41.3858915,2.1817572
Low,41.3759804,2.1563243
Low,41.4010031,2.1764199
Low,41.3805197,2.1868641
Medium,41.3772307,2.177598
Low,41.3781686,2.1640138
Low,41.373307,2.1561521
Low,41.3778772,2.188687
Low,41.3771031,2.1898443
Low,41.3888703,2.1909426
Medium,41.3781451,2.1768992
Low,41.3780158,2.1597963
Low,41.3948131,2.1780452
Low,41.379627,2.1909961
Medium,41.3958847,2.17794
Low,41.373794,2.1663021
Low,41.3937891,2.1817477
Medium,41.3839991,2.160834
Low,41.3823544,2.164518
Low,41.4021521,2.1743453
Medium,41.3819167,2.1748239
Low,41.3807747,2.1792393
Low,41.3786505,2.1623069
Low,41.3771206,2.1681848
Low,41.3799986,2.1913145
Low,41.3846318,2.1820336
Low,41.3780796,2.1704092
Medium,41.3819056,2.1716372
Low,41.3811821,2.1658455
Low,41.3839524,2.1799434
Low,41.3824212,2.1672047
Low,41.3906041,2.1808274
Low,41.3771085,2.1650569
Low,41.3822253,2.1763172
Medium,41.3907196,2.1762095
Low,41.3812036,2.1889695
Low,41.3755908,2.1652785
Low,41.3732328,2.1730288
Medium,41.3818594,2.1794063
Low,41.383507,2.1716034
Low,41.3763965,2.1874302
Low,41.3875177,2.1679606
Medium,41.3760203,2.1589707
Low,41.3987623,2.1810002
Low,41.3784107,2.1701557
Low,41.4045435,2.1746653
Low,41.4046528,2.1742617
Low,41.3991721,2.1813701
Medium,41.4037699,2.1649567
Low,41.3829767,2.1810491
Low,41.3813666,2.177907
Low,41.3736282,2.1619368
Low,41.3924576,2.1876832
Low,41.3750753,2.1641548
Medium,41.3966372,2.1694251
Low,41.372403,2.1665528
Medium,41.3782542,2.1755585
High,41.3766328,2.1880675
Low,41.3955724,2.1752772
Low,41.3779234,2.1897727
Low,41.3749123,2.1786458
Low,41.3765538,2.1863756
Low,41.3792624,2.1806401
Very High,41.3901284,2.1683598
Low,41.3714099,2.1589387
Low,41.3814006,2.1720404
Medium,41.3817058,2.1734443
Medium,41.3863576,2.1796333
Low,41.3839071,2.179868
Low,41.3792046,2.1889318
Low,41.3845645,2.1828172
Low,41.372627,2.1600447
Low,41.381642,2.1637755
Low,41.4038678,2.1653308
Low,41.3874506,2.1806343
Medium,41.4009872,2.1662653
Low,41.3925166,2.186743
Low,41.3895627,2.1792472
Low,41.3796509,2.1648927
Low,41.3779882,2.1661425
Low,41.389997,2.1797034
Low,41.3795436,2.1891053
Low,41.383707,2.1701376
High,41.3899482,2.1173919
High,41.383919,2.1095435
Low,41.3781014,2.1159317
Medium,41.3855672,2.1116537
Medium,41.3888185,2.1140732
Low,41.3757364,2.115776
High,41.3901266,2.1182985
High,41.3899181,2.1174878
Medium,41.3967437,2.1207821
High,41.3929593,2.1182747
Low,41.3761106,2.114222
High,41.397274,2.1212134
Medium,41.3852935,2.109679
Low,41.3738101,2.1247567
Low,41.3740579,2.1346271
High,41.3780421,2.1153774
Low,41.3785199,2.1251123
Low,41.3758528,2.1137792
Low,41.3727106,2.1286012
Low,41.3782413,2.1220925
Low,41.3764069,2.1134395
Medium,41.387137,2.1083371
Low,41.3776956,2.1175813
Low,41.3777377,2.1261451
Low,41.3744457,2.1277767
Low,41.3735785,2.1291263
Low,41.3759954,2.1126229
High,41.384449,2.1079835
High,41.3840797,2.1100728
High,41.3864517,2.1080771
High,41.3849774,2.1077402
High,41.3941739,2.1186531
High,41.3851247,2.1078564
High,41.3865644,2.1079461
High,41.3841132,2.1092655
High,41.3841291,2.1078935
High,41.3852061,2.107884
Low,41.3748855,2.1157383
Low,41.3752242,2.1257118
Low,41.3744943,2.1146646
High,41.3872932,2.1083043
Low,41.374769,2.1151107
Medium,41.3878059,2.108578
Low,41.3781535,2.1129156
Low,41.3764877,2.1148341
Low,41.3732828,2.1311114
Low,41.3766113,2.1215844
Low,41.3739818,2.1230693
Low,41.3758336,2.1294652
Low,41.3740458,2.132306
Low,41.3755814,2.1306978
Low,41.3734053,2.1316637
Low,41.3755587,2.1294515
Low,41.3736745,2.1317808
Low,41.3735684,2.1301833
Low,41.3735941,2.1162132
Low,41.3780125,2.1246354
High,41.3901722,2.1188457
Low,41.377201,2.1298126
Low,41.3735917,2.1310252
High,41.3933806,2.1182852
Low,41.3763365,2.1155654
Low,41.37346,2.1308749
Medium,41.3841698,2.1117471
Low,41.3764072,2.1240406
Low,41.3753441,2.1248133
Low,41.378718,2.1256692
Low,41.3752515,2.1345876
Low,41.3744743,2.1335483
Low,41.3739001,2.1253757
Low,41.3771687,2.123005
High,41.3975263,2.1201958
Low,41.378297,2.1140972
Low,41.3742407,2.119998
Low,41.3736234,2.1308148
High,41.3913352,2.111441
Low,41.3792499,2.1262269
Low,41.3754127,2.1321917
Low,41.3748789,2.1261569
Medium,41.3772216,2.1265677
Low,41.3732949,2.1290174
Low,41.3748253,2.1257529
Medium,41.3794617,2.1142223
Low,41.3749258,2.1142981
Low,41.3761819,2.1211271
Low,41.3779175,2.1236753
Low,41.3727146,2.1264138
Low,41.3733684,2.1194347
Low,41.3761162,2.122555
Low,41.3750316,2.1163006
Low,41.3756192,2.1301225
Low,41.3738517,2.128208
Low,41.375064,2.1197437
Low,41.3762256,2.1267265
Low,41.379047,2.1247968
Low,41.3767829,2.1245528
Low,41.3754104,2.1256865
Low,41.3729785,2.1280116
Low,41.3735999,2.1281986
Medium,41.3920099,2.1182686
High,41.3875481,2.1204483
Low,41.3785957,2.1118586
High,41.390564,2.1111793
Low,41.3725969,2.1253387
Medium,41.3766629,2.1319852
Medium,41.3886454,2.114985
Low,41.3778458,2.1169506
High,41.3953292,2.1292413
High,41.3919799,2.1152952
Low,41.3751326,2.1290505
Low,41.3767798,2.1208472
Low,41.3742338,2.1313059
Low,41.3730237,2.1186299
Medium,41.3857111,2.1119748
High,41.3915955,2.1160081
High,41.3874007,2.1206131
High,41.3959801,2.131148
Low,41.3737128,2.1226861
High,41.3926471,2.1188715
Low,41.3768737,2.1253758
Low,41.3765877,2.1193788
Low,41.3802598,2.1250902
Low,41.3730522,2.1193093
High,41.3907767,2.1174018
High,41.3973666,2.1185304
Very High,41.3932602,2.1120537
Low,41.380347,2.1262615
High,41.3923298,2.1171823
Medium,41.3880269,2.1195463
Low,41.372777,2.1180791
High,41.3830985,2.1093015
Low,41.3728282,2.1271754
Medium,41.3786225,2.1259449
Medium,41.3793715,2.11253
High,41.376327,2.1146907
Very High,41.3911194,2.1176399
Medium,41.3978751,2.129387
Low,41.3743723,2.1313382
Low,41.3852166,2.1098719
Low,41.3754086,2.1162765
Low,41.3754808,2.1147585
Low,41.3761806,2.132563
High,41.3843362,2.1084996
Low,41.3738439,2.1323341
Low,41.3749694,2.1239558
Low,41.3730595,2.132884
Low,41.3762937,2.1295918
Low,41.3737991,2.1312
High,41.396694,2.1299899
Low,41.3762937,2.1295918
Low,41.3762937,2.1295918
Very High,41.3909817,2.112169
Low,41.3754165,2.1169019
High,41.3912203,2.1154554
Low,41.3764651,2.1361902
Low,41.3757756,2.1150039
Low,41.3777019,2.1158888
Low,41.3758202,2.1201941
Medium,41.3928233,2.1149173
Low,41.3747978,2.1318509
Low,41.376924,2.1152345
High,41.3922198,2.1175578
Medium,41.3942274,2.1144809
Low,41.3743968,2.1290108
High,41.3939075,2.1205282
Low,41.375409,2.1361019
Low,41.3762998,2.1235975
Low,41.3746063,2.1169668
Medium,41.3861232,2.1097466
Medium,41.3935932,2.1135784
Low,41.3752267,2.1213679
Medium,41.3757036,2.1270728
Low,41.3747002,2.1332112
Medium,41.3789408,2.1253898
Low,41.3735746,2.1261277
Medium,41.3832653,2.1266927
Low,41.375222,2.1254869
Low,41.3755056,2.1261099
Medium,41.3971127,2.127834
Low,41.3736013,2.121483
High,41.3885677,2.1167718
Low,41.3777605,2.1164735
Low,41.3745769,2.1209413
Very High,41.390901,2.1164997
Medium,41.3777752,2.1331825
Low,41.3749022,2.1166427
Medium,41.3867614,2.1078498
Low,41.3749313,2.1221971
Medium,41.3853769,2.1255746
Medium,41.3974793,2.1208067
Low,41.3774637,2.121036
Low,41.3752753,2.1233945
Medium,41.3810839,2.1253068
Low,41.3742466,2.1308802
Medium,41.3769859,2.1265046
Medium,41.3790954,2.1235163
Low,41.3729017,2.1319206
Low,41.3760991,2.1288773
Medium,41.3946864,2.116708
High,41.383935,2.108431
Very High,41.3882531,2.1104559
High,41.3911698,2.1192147
High,41.3933181,2.1143104
Low,41.3757152,2.1197041
Medium,41.3924469,2.1134479
Low,41.3730976,2.1271715
Medium,41.3769859,2.1265046
High,41.3933812,2.1166722
Very High,41.3888943,2.1117141
High,41.3927972,2.118394
Low,41.3748114,2.1313117
High,41.3930126,2.139897
Low,41.3730976,2.1271715
Low,41.3769859,2.1265046
High,41.3950781,2.1174208
Low,41.3747367,2.1150115
Low,41.3735871,2.1194992
Low,41.3752893,2.1149303
Low,41.3780887,2.1253613
Low,41.372332,2.1303998
Low,41.3732214,2.1227748
Medium,41.3831091,2.1097316
Medium,41.3933607,2.1392761
Low,41.3732776,2.1170869
Low,41.377254,2.1280892
Very High,41.390338,2.1166252
Low,41.3739805,2.130195
Medium,41.3756359,2.1194028
Low,41.3736641,2.1332414
Low,41.3741992,2.1180489
Low,41.3748198,2.1305443
Low,41.373914,2.1286134
Low,41.3730237,2.1186299
Low,41.3780085,2.1268224
High,41.3930552,2.1242228
Low,41.3784004,2.1249392
Low,41.3744534,2.1233345
Low,41.3738433,2.1203348
Low,41.39061,2.1258102
Low,41.3752894,2.1232723
Low,41.3731609,2.1277159
Low,41.373216,2.1282604
Low,41.376024,2.1246858
Low,41.3746763,2.1259134
Low,41.3765863,2.1169888
Low,41.3736349,2.1177519
Low,41.3769859,2.1265046
Low,41.3826422,2.1430631
Low,41.3748336,2.121425
Low,41.3764098,2.1273847
Low,41.3750507,2.12339
Low,41.3744508,2.1316796
Low,41.3727334,2.1221157
Low,41.3723242,2.1294965
Low,41.3723882,2.1216733
Low,41.376825,2.1204668
Low,41.3764179,2.1323197
Very High,41.3938562,2.1129812
Medium,41.3762055,2.1274727
Low,41.3735028,2.1282115
Medium,41.3928872,2.115031
Very High,41.3902481,2.1172583
Low,41.375529,2.1179896
Low,41.3726577,2.1198768
Low,41.3790216,2.1309713
Low,41.3754145,2.1278497
Low,41.374407,2.1335424
Medium,41.3917366,2.1260237
Medium,41.3789992,2.1204436
Medium,41.3762639,2.1373939
Low,41.3767146,2.118037
Low,41.3741538,2.1257975
Low,41.3732097,2.1178913
Low,41.3736935,2.1237753
Low,41.3767339,2.124709
Low,41.3724539,2.1248977
Medium,41.3920973,2.1261782
Low,41.3727793,2.1304161
Low,41.3755792,2.1165709
High,41.3957876,2.120817
Medium,41.3925048,2.1392489
Low,41.3762602,2.1244975
Low,41.3768835,2.1266106
Low,41.3812568,2.1168401
Low,41.3734391,2.1165816
Low,41.3732904,2.13115
Low,41.3779956,2.1165137
Medium,41.3769396,2.1200088
Very High,41.3901981,2.1094139
Low,41.3741522,2.1205375
Low,41.3731165,2.1307436
Low,41.3717866,2.1256191
Very High,41.3895248,2.1182047
Low,41.3732151,2.1343019
Low,41.3755968,2.1226018
Low,41.376425,2.1250325
Low,41.3749072,2.1146491
Low,41.376402,2.1143039
Low,41.3768273,2.1168611
High,41.3945274,2.1137778
Low,41.3732392,2.1262404
Low,41.3734216,2.1177804
Low,41.3878142,2.1119422
Low,41.3739764,2.1238788
Low,41.3801859,2.1261551
Low,41.3752295,2.1234236
Low,41.372347,2.1313886
Medium,41.389811,2.1240324
High,41.392071,2.1123075
Low,41.3746906,2.1250994
Low,41.3734814,2.1165403
Low,41.3755536,2.1162944
Low,41.3752374,2.1171886
Low,41.3737824,2.1161508
Low,41.3754603,2.1161669
Low,41.3750196,2.1162359
Low,41.3757006,2.1133752
Low,41.374858,2.1171074
Low,41.3757461,2.1145271
Low,41.3744313,2.1217396
Low,41.3792549,2.1157136
Very High,41.3970965,2.1190924
Low,41.3763842,2.1232272
Low,41.375158,2.1283527
Low,41.3752233,2.1344717
Low,41.3734494,2.1214229
Low,41.3728259,2.1190143
Low,41.3761985,2.1194763
Low,41.3732082,2.1314052
Low,41.3778977,2.1179892
Low,41.3756757,2.1180185
Low,41.3750474,2.1279451
Low,41.376811,2.1157413
Low,41.374079,2.1177059
Low,41.3731204,2.1307825
Low,41.3740022,2.1183547
Low,41.3738468,2.1181713
Low,41.3764311,2.1264673
Medium,41.3899905,2.1092764
Low,41.3735221,2.1278662
High,41.3927901,2.119109
High,41.3952916,2.1200404
